book_id,genres
6456,"['classics', 'fiction', 'horror', 'science-fiction', 'fantasy', 'mystery', 'thriller', 'historical-fiction', 'books', 'paranormal', 'crime']"
6463,"['business', 'nonfiction', 'biography', 'history', 'self-help', 'science', 'memoir']"
6472,"['fantasy', 'fiction', 'young-adult', 'books', 'science-fiction', 'romance']"
6473,"['historical-fiction', 'fiction', 'romance', 'chick-lit', 'fantasy', 'history', 'young-adult']"
6474,"['fiction', 'contemporary', 'chick-lit', 'romance']"
6482,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
6483,"['classics', 'fiction', 'romance', 'historical-fiction', 'music', 'contemporary', 'poetry', 'young-adult', 'crime']"
6486,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
6487,"['business', 'nonfiction', 'psychology', 'science', 'art']"
6491,"['memoir', 'nonfiction', 'biography', 'contemporary']"
6493,"['romance', 'contemporary', 'suspense', 'fiction', 'chick-lit']"
6499,"['mystery', 'classics', 'fiction', 'crime', 'historical-fiction', 'thriller']"
6507,"['horror', 'fiction', 'fantasy', 'thriller', 'paranormal', 'mystery', 'suspense', 'science-fiction', 'crime', 'books', 'contemporary']"
6510,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
6511,"['paranormal', 'fantasy', 'young-adult', 'romance', 'fiction', 'books']"
6514,"['fiction', 'classics', 'fantasy']"
6518,"['fiction', 'classics', 'fantasy']"
6526,"['fiction', 'classics', 'fantasy']"
6528,"['romance', 'fiction', 'chick-lit', 'contemporary', 'christian']"
6536,"['fantasy', 'fiction', 'books', 'science-fiction']"
6538,"['fantasy', 'young-adult', 'romance', 'fiction', 'historical-fiction', 'paranormal', 'mystery', 'science-fiction', 'chick-lit']"
6545,"['christian', 'religion', 'nonfiction', 'spirituality', 'self-help', 'philosophy', 'fiction', 'psychology']"
6546,"['historical-fiction', 'fiction', 'romance', 'contemporary', 'music', 'history', 'chick-lit', 'travel']"
6548,"['psychology', 'self-help', 'nonfiction', 'science', 'business', 'philosophy']"
6552,"['fiction', 'chick-lit', 'romance', 'contemporary']"
6554,"['fantasy', 'fiction', 'science-fiction', 'books', 'young-adult']"
6556,"['fantasy', 'fiction', 'science-fiction', 'books', 'young-adult']"
6557,"['graphic-novels', 'horror', 'fantasy', 'comics', 'fiction', 'suspense', 'thriller', 'paranormal']"
6566,"['fiction', 'chick-lit', 'romance', 'contemporary', 'historical-fiction']"
6569,"['mystery', 'historical-fiction', 'fiction', 'crime', 'history']"
6573,"['self-help', 'psychology', 'business', 'nonfiction']"
6577,"['historical-fiction', 'fiction', 'history', 'romance', 'biography']"
6580,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary']"
6581,"['fantasy', 'fiction', 'books', 'science', 'young-adult']"
6584,"['fantasy', 'fiction', 'books', 'science', 'young-adult']"
6587,"['historical-fiction', 'fiction', 'mystery', 'romance', 'horror', 'paranormal', 'history', 'thriller', 'fantasy', 'contemporary', 'crime', 'suspense']"
6598,"['fantasy', 'fiction', 'books', 'young-adult']"
6599,"['nonfiction', 'science', 'self-help', 'cookbooks', 'psychology', 'sports']"
6601,"['fantasy', 'fiction', 'books', 'science-fiction', 'science', 'romance']"
6605,"['psychology', 'self-help', 'nonfiction', 'business', 'science', 'philosophy', 'books']"
6606,"['graphic-novels', 'comics', 'fiction', 'horror', 'fantasy', 'religion', 'paranormal', 'crime']"
6611,"['comics', 'graphic-novels', 'fantasy', 'fiction', 'horror', 'religion', 'crime', 'paranormal']"
6618,['fiction']
6621,"['fiction', 'mystery', 'thriller', 'suspense', 'crime', 'contemporary', 'horror']"
6626,"['cookbooks', 'nonfiction', 'sports', 'books']"
6632,"['fiction', 'classics', 'fantasy', 'science', 'art']"
6636,"['fiction', 'contemporary', 'historical-fiction']"
6638,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
6645,"['fantasy', 'fiction', 'art', 'science-fiction', 'graphic-novels', 'science']"
6656,"['fiction', 'classics', 'fantasy', 'comics']"
6660,"['mystery', 'young-adult', 'thriller', 'fiction', 'crime', 'suspense', 'contemporary', 'books']"
6662,"['classics', 'fiction', 'fantasy', 'historical-fiction', 'young-adult']"
6663,"['cookbooks', 'nonfiction']"
6668,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction', 'crime', 'history', 'classics', 'contemporary']"
6672,"['thriller', 'fiction', 'mystery', 'suspense', 'crime', 'contemporary']"
6678,"['fantasy', 'fiction', 'science-fiction']"
6685,"['fiction', 'thriller', 'suspense', 'mystery']"
6691,"['fantasy', 'fiction', 'romance', 'science-fiction', 'books']"
6694,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'chick-lit', 'contemporary']"
6698,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'books']"
6703,"['paranormal', 'fantasy', 'romance', 'mystery', 'fiction', 'contemporary', 'young-adult', 'suspense']"
6706,"['historical-fiction', 'mystery', 'fiction', 'crime', 'history', 'thriller', 'suspense', 'biography', 'chick-lit']"
6707,"['fiction', 'contemporary', 'historical-fiction', 'chick-lit', 'romance']"
6708,"['fiction', 'contemporary', 'historical-fiction', 'chick-lit', 'romance']"
6715,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance', 'contemporary', 'horror', 'chick-lit']"
6724,"['fiction', 'fantasy', 'art', 'classics', 'science', 'science-fiction']"
6737,"['fiction', 'romance', 'contemporary', 'chick-lit', 'classics']"
6738,"['fantasy', 'graphic-novels', 'comics', 'fiction', 'historical-fiction', 'books', 'young-adult']"
6742,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance', 'contemporary', 'books']"
6748,"['memoir', 'nonfiction', 'travel', 'biography', 'chick-lit', 'books', 'fiction']"
6750,"['nonfiction', 'music', 'sports', 'science', 'history', 'business', 'contemporary', 'philosophy', 'fiction', 'memoir', 'books', 'psychology']"
6754,"['historical-fiction', 'fantasy', 'young-adult', 'fiction', 'mystery', 'history', 'crime', 'romance']"
6757,"['fiction', 'romance', 'chick-lit', 'contemporary', 'books']"
6764,"['memoir', 'nonfiction', 'biography', 'crime', 'mystery', 'books', 'history', 'young-adult']"
6772,"['poetry', 'classics', 'philosophy', 'fiction', 'religion', 'spirituality', 'history', 'nonfiction', 'art', 'books', 'romance']"
6778,"['fiction', 'classics', 'poetry', 'history', 'fantasy']"
6779,"['horror', 'fiction', 'thriller', 'paranormal', 'mystery', 'suspense', 'science-fiction', 'fantasy', 'books', 'contemporary', 'crime']"
6785,"['biography', 'history', 'nonfiction', 'classics', 'memoir', 'young-adult', 'fiction', 'crime', 'books']"
6788,"['classics', 'fiction', 'horror', 'historical-fiction', 'history', 'suspense', 'fantasy', 'mystery', 'books', 'young-adult']"
6793,"['historical-fiction', 'fiction', 'history']"
6796,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'romance', 'contemporary', 'books', 'horror']"
6799,"['historical-fiction', 'fiction', 'contemporary', 'young-adult', 'history']"
6806,"['fiction', 'chick-lit', 'contemporary', 'romance', 'historical-fiction']"
6814,"['science-fiction', 'fiction', 'fantasy', 'books', 'science', 'thriller', 'mystery']"
6825,"['spirituality', 'psychology', 'self-help', 'philosophy', 'nonfiction', 'religion', 'christian', 'classics', 'art']"
6826,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
6827,"['fiction', 'fantasy', 'horror', 'contemporary', 'paranormal', 'science-fiction']"
6830,"['fantasy', 'fiction', 'young-adult', 'romance', 'science-fiction']"
6833,"['fiction', 'thriller', 'horror', 'suspense', 'mystery', 'fantasy', 'paranormal', 'science', 'science-fiction', 'crime', 'books']"
6837,"['fiction', 'historical-fiction', 'contemporary', 'religion', 'history']"
6841,"['classics', 'fiction', 'fantasy', 'young-adult']"
6843,"['mystery', 'romance', 'suspense', 'fiction', 'thriller', 'contemporary', 'crime']"
6850,"['fiction', 'fantasy', 'classics']"
6851,"['fiction', 'thriller', 'mystery', 'suspense', 'crime', 'books', 'contemporary', 'historical-fiction']"
6858,"['mystery', 'fiction', 'crime', 'suspense', 'thriller']"
6860,"['mystery', 'fiction', 'crime', 'suspense', 'thriller']"
6866,"['memoir', 'nonfiction', 'biography', 'fiction', 'chick-lit']"
6871,"['historical-fiction', 'mystery', 'fiction', 'thriller', 'history', 'crime', 'fantasy', 'religion', 'suspense']"
6875,"['historical-fiction', 'mystery', 'fiction', 'thriller', 'history', 'crime', 'fantasy', 'religion', 'suspense']"
6878,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
6883,"['historical-fiction', 'fiction', 'romance', 'history', 'chick-lit']"
6894,"['spirituality', 'self-help', 'nonfiction', 'psychology', 'philosophy', 'religion', 'books']"
6895,"['fiction', 'contemporary', 'poetry', 'books']"
6897,"['fiction', 'contemporary', 'poetry', 'books']"
6899,"['fantasy', 'paranormal', 'fiction', 'mystery', 'young-adult', 'romance', 'contemporary', 'chick-lit', 'suspense']"
6905,"['biography', 'nonfiction', 'history', 'memoir', 'young-adult']"
6908,"['thriller', 'fiction', 'mystery', 'suspense', 'books', 'crime']"
6910,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'books', 'contemporary']"
6912,"['mystery', 'fiction', 'crime', 'romance', 'thriller', 'chick-lit', 'contemporary', 'suspense', 'art']"
6922,"['business', 'nonfiction', 'self-help', 'psychology']"
6926,"['fantasy', 'mystery', 'fiction', 'crime', 'paranormal', 'contemporary', 'thriller', 'horror']"
6929,"['science-fiction', 'fiction', 'fantasy', 'books', 'thriller']"
6936,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
6942,"['romance', 'mystery', 'fiction', 'contemporary', 'suspense', 'chick-lit', 'crime', 'thriller']"
6943,"['romance', 'mystery', 'fiction', 'contemporary', 'suspense', 'chick-lit', 'crime', 'thriller']"
6946,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
6948,"['fiction', 'romance', 'chick-lit', 'contemporary', 'classics', 'historical-fiction', 'young-adult']"
6949,"['christian', 'nonfiction', 'memoir', 'self-help', 'religion', 'spirituality', 'biography']"
6953,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'young-adult', 'manga']"
6955,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'young-adult', 'manga']"
6957,"['christian', 'fiction', 'historical-fiction', 'romance', 'contemporary', 'chick-lit', 'religion']"
6958,"['christian', 'fiction', 'historical-fiction', 'romance', 'contemporary', 'chick-lit', 'religion']"
6959,"['fiction', 'fantasy', 'young-adult', 'classics', 'books']"
6965,"['mystery', 'thriller', 'suspense', 'fiction', 'romance', 'crime', 'contemporary', 'horror']"
6971,"['cookbooks', 'nonfiction', 'books']"
6983,"['romance', 'young-adult', 'contemporary', 'chick-lit', 'fiction', 'sports']"
6984,"['sports', 'nonfiction', 'business', 'history', 'science', 'psychology', 'contemporary']"
6990,"['memoir', 'nonfiction', 'biography', 'fiction', 'contemporary']"
6991,"['books', 'graphic-novels', 'fiction', 'comics', 'young-adult']"
6998,"['nonfiction', 'classics', 'history', 'philosophy', 'psychology', 'books', 'self-help']"
7000,"['nonfiction', 'self-help', 'philosophy', 'books', 'psychology']"
7003,"['fiction', 'science-fiction', 'thriller', 'mystery', 'science', 'fantasy', 'suspense', 'contemporary', 'crime', 'horror', 'books']"
7004,"['science-fiction', 'fiction', 'thriller', 'mystery', 'fantasy', 'suspense', 'romance', 'young-adult', 'contemporary', 'paranormal', 'books', 'science']"
7007,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books', 'romance']"
7009,"['self-help', 'nonfiction', 'psychology', 'business', 'philosophy', 'science']"
7011,"['fiction', 'classics', 'fantasy']"
7015,"['fantasy', 'horror', 'fiction', 'science-fiction', 'graphic-novels', 'thriller', 'books', 'paranormal', 'mystery', 'suspense', 'comics']"
7016,"['fiction', 'classics']"
7017,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
7018,"['fantasy', 'nonfiction', 'young-adult', 'fiction', 'history', 'books', 'paranormal']"
7027,"['comics', 'graphic-novels', 'fiction', 'fantasy', 'horror', 'religion', 'crime', 'paranormal', 'thriller']"
7030,"['fantasy', 'fiction', 'books', 'science-fiction']"
7031,"['nonfiction', 'biography', 'memoir', 'fiction', 'contemporary', 'books', 'philosophy', 'self-help']"
7033,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'history', 'romance', 'crime', 'suspense', 'contemporary']"
7040,"['fiction', 'mystery', 'suspense', 'chick-lit', 'contemporary', 'romance', 'thriller', 'crime']"
7042,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'books']"
7047,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy', 'paranormal', 'books', 'religion', 'science-fiction', 'romance', 'contemporary']"
7048,"['fiction', 'thriller', 'mystery', 'suspense', 'crime', 'historical-fiction', 'art', 'contemporary']"
7059,"['fiction', 'thriller', 'mystery', 'suspense', 'crime', 'historical-fiction', 'art', 'contemporary']"
7065,"['mystery', 'crime', 'fiction', 'thriller', 'suspense', 'contemporary', 'romance']"
7066,"['fiction', 'contemporary']"
7067,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'romance']"
7071,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'romance']"
7072,"['comics', 'graphic-novels', 'fantasy', 'fiction', 'young-adult', 'science-fiction']"
7075,"['fiction', 'fantasy', 'art', 'classics']"
7077,"['historical-fiction', 'fiction', 'romance', 'mystery', 'history', 'thriller', 'young-adult', 'suspense', 'religion', 'horror']"
7078,"['fiction', 'classics', 'romance', 'historical-fiction', 'chick-lit']"
7080,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction', 'crime', 'fantasy', 'books']"
7083,"['fantasy', 'fiction', 'poetry']"
7084,"['romance', 'contemporary', 'chick-lit', 'fiction']"
7087,"['fiction', 'contemporary', 'young-adult', 'romance', 'religion', 'books']"
7088,"['mystery', 'fiction', 'crime', 'contemporary', 'chick-lit']"
7094,"['mystery', 'fiction', 'crime', 'contemporary', 'chick-lit']"
7096,"['mystery', 'fiction', 'crime', 'contemporary', 'chick-lit']"
7099,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'books']"
7107,"['historical-fiction', 'fiction', 'history', 'romance', 'religion', 'biography']"
7109,"['mystery', 'crime', 'fiction', 'thriller', 'suspense']"
7110,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'fiction', 'contemporary']"
7111,"['business', 'psychology', 'self-help', 'nonfiction', 'science', 'sports', 'philosophy', 'music']"
7115,"['classics', 'music', 'fiction', 'nonfiction', 'romance', 'horror', 'historical-fiction', 'fantasy', 'mystery', 'art', 'history']"
7122,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'horror', 'contemporary', 'science-fiction', 'paranormal']"
7126,"['mystery', 'thriller', 'suspense', 'fiction', 'crime', 'romance', 'contemporary']"
7129,"['biography', 'nonfiction', 'memoir', 'history', 'fiction', 'historical-fiction', 'contemporary', 'religion', 'mystery']"
7137,"['fiction', 'contemporary', 'romance', 'chick-lit', 'thriller']"
7141,"['fiction', 'mystery', 'thriller', 'contemporary', 'suspense', 'chick-lit', 'romance', 'crime', 'young-adult']"
7146,"['business', 'biography', 'nonfiction', 'history', 'science', 'fiction']"
7149,"['science-fiction', 'fiction', 'science', 'fantasy']"
7152,"['historical-fiction', 'fiction', 'religion', 'history', 'christian', 'romance', 'spirituality', 'young-adult']"
7154,"['fiction', 'contemporary', 'fantasy', 'memoir']"
7161,"['fiction', 'thriller', 'crime', 'mystery', 'suspense', 'contemporary', 'romance']"
7162,"['thriller', 'fiction', 'mystery', 'science-fiction', 'suspense', 'horror', 'crime', 'contemporary', 'science']"
7166,"['romance', 'chick-lit', 'fiction', 'contemporary', 'sports']"
7177,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'books']"
7179,"['mystery', 'crime', 'fiction', 'thriller', 'suspense', 'contemporary', 'books']"
7180,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'books']"
7184,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'romance', 'books']"
7189,"['graphic-novels', 'memoir', 'nonfiction', 'comics', 'biography', 'young-adult', 'cookbooks', 'art', 'contemporary', 'fiction', 'travel']"
7191,"['young-adult', 'fiction', 'mystery', 'books', 'thriller', 'contemporary', 'biography', 'suspense']"
7192,"['mystery', 'fiction', 'young-adult', 'contemporary', 'chick-lit', 'romance', 'thriller', 'books', 'suspense', 'crime']"
7193,"['historical-fiction', 'fiction', 'romance', 'mystery', 'chick-lit', 'history', 'contemporary', 'suspense', 'thriller']"
7194,"['romance', 'contemporary', 'suspense', 'fiction', 'mystery', 'books']"
7195,"['fantasy', 'young-adult', 'fiction', 'mystery', 'paranormal', 'books']"
7196,"['fantasy', 'young-adult', 'fiction', 'mystery', 'paranormal', 'books']"
7205,"['fantasy', 'young-adult', 'fiction', 'mystery', 'paranormal', 'books']"
7206,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary', 'chick-lit', 'mystery', 'suspense']"
7210,"['classics', 'fiction', 'historical-fiction', 'young-adult', 'books', 'horror']"
7213,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
7215,"['fiction', 'mystery', 'contemporary', 'paranormal', 'thriller', 'fantasy', 'suspense', 'science-fiction']"
